450	0.001930454
451	0.002186124
452	0.002472563
453	0.002793039
454	0.003151112
455	0.003550649
456	0.003995846
457	0.004491246
458	0.00504176
459	0.005652683
460	0.006329715
461	0.007078983
462	0.007907054
463	0.008820956
464	0.009828195
465	0.010936768
466	0.012155178
467	0.01349245
468	0.014958135
469	0.016562321
470	0.018315639
471	0.020229264
472	0.022314915
473	0.024584847
474	0.027051847
475	0.029729216
476	0.032630756
477	0.035770741
478	0.039163895
479	0.042825353
480	0.046770622
481	0.051015539
482	0.055576213
483	0.060468966
484	0.065710273
485	0.071316683
486	0.07730474
487	0.083690902
488	0.090491442
489	0.097722348
490	0.105399225
491	0.113537171
492	0.12215067
493	0.131253462
494	0.140858421
495	0.150977418
496	0.161621192
497	0.172799209
498	0.184519524
499	0.196788644
500	0.209611387
501	0.222990747
502	0.236927759
503	0.251421366
504	0.266468298
505	0.282062952
506	0.298197279
507	0.314860687
508	0.332039945
509	0.349719106
510	0.367879441
511	0.386499386
512	0.405554505
513	0.425017472
514	0.444858066
515	0.465043188
516	0.485536895
517	0.506300456
518	0.527292424
519	0.548468736
520	0.569782825
521	0.591185758
522	0.612626394
523	0.634051562
524	0.655406254
525	0.676633846
526	0.697676326
527	0.718474546
528	0.738968488
529	0.759097539
530	0.778800783
531	0.798017302
532	0.816686483
533	0.834748331
534	0.852143789
535	0.868815056
536	0.884705905
537	0.899761996
538	0.913931185
539	0.927163828
540	0.939413063
541	0.950635092
542	0.960789439
543	0.969839195
544	0.977751237
545	0.984496437
546	0.990049834
547	0.994390791
548	0.997503122
549	0.999375195
550	1
551	0.999375195
552	0.997503122
553	0.994390791
554	0.990049834
555	0.984496437
556	0.977751237
557	0.969839195
558	0.960789439
559	0.950635092
560	0.939413063
561	0.927163828
562	0.913931185
563	0.899761996
564	0.884705905
565	0.868815056
566	0.852143789
567	0.834748331
568	0.816686483
569	0.798017302
570	0.778800783
571	0.759097539
572	0.738968488
573	0.718474546
574	0.697676326
575	0.676633846
576	0.655406254
577	0.634051562
578	0.612626394
579	0.591185758
580	0.569782825
581	0.548468736
582	0.527292424
583	0.506300456
584	0.485536895
585	0.465043188
586	0.444858066
587	0.425017472
588	0.405554505
589	0.386499386
590	0.367879441
591	0.349719106
592	0.332039945
593	0.314860687
594	0.298197279
595	0.282062952
596	0.266468298
597	0.251421366
598	0.236927759
599	0.222990747
600	0.209611387
601	0.196788644
602	0.184519524
603	0.172799209
604	0.161621192
605	0.150977418
606	0.140858421
607	0.131253462
608	0.12215067
609	0.113537171
610	0.105399225
611	0.097722348
612	0.090491442
613	0.083690902
614	0.07730474
615	0.071316683
616	0.065710273
617	0.060468966
618	0.055576213
619	0.051015539
620	0.046770622
621	0.042825353
622	0.039163895
623	0.035770741
624	0.032630756
625	0.029729216
626	0.027051847
627	0.024584847
628	0.022314915
629	0.020229264
630	0.018315639
631	0.016562321
632	0.014958135
633	0.01349245
634	0.012155178
635	0.010936768
636	0.009828195
637	0.008820956
638	0.007907054
639	0.007078983
640	0.006329715
